=== OVS Snapshot: mid_churn @ 2026-04-19T23:39:01,010275712-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=7980.114s, table=0, n_packets=5841, n_bytes=350460, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=9.780s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.79,nw_dst=10.0.1.77,tp_src=33268,tp_dst=5001 actions=set_field:00:00:00:00:01:4b->eth_dst,output:15
 cookie=0x0, duration=3.013s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.211,nw_dst=10.0.0.213,tp_src=5001,tp_dst=44064 actions=set_field:00:00:00:00:00:d5->eth_dst,output:22
 cookie=0x0, duration=2.996s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.0.212,nw_dst=10.0.1.210,tp_src=45808,tp_dst=5001 actions=set_field:00:00:00:00:01:d0->eth_dst,output:1
 cookie=0x0, duration=2.996s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.210,nw_dst=10.0.0.212,tp_src=5001,tp_dst=45808 actions=set_field:00:00:00:00:00:d4->eth_dst,output:21
 cookie=0x0, duration=2.945s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.197,nw_dst=10.0.1.195,tp_src=50618,tp_dst=5001 actions=set_field:00:00:00:00:01:c1->eth_dst,output:1
 cookie=0x0, duration=2.945s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.195,nw_dst=10.0.0.197,tp_src=5001,tp_dst=50618 actions=set_field:00:00:00:00:00:c5->eth_dst,output:6
 cookie=0x0, duration=2.908s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.0.211,nw_dst=10.0.1.209,tp_src=42620,tp_dst=5001 actions=set_field:00:00:00:00:01:cf->eth_dst,output:1
 cookie=0x0, duration=2.890s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.209,nw_dst=10.0.0.211,tp_src=5001,tp_dst=42620 actions=set_field:00:00:00:00:00:d3->eth_dst,output:20
 cookie=0x0, duration=2.890s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.0.204,nw_dst=10.0.1.202,tp_src=36094,tp_dst=5001 actions=set_field:00:00:00:00:01:c8->eth_dst,output:1
 cookie=0x0, duration=2.890s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.202,nw_dst=10.0.0.204,tp_src=5001,tp_dst=36094 actions=set_field:00:00:00:00:00:cc->eth_dst,output:13
 cookie=0x0, duration=2.848s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.0.208,nw_dst=10.0.1.206,tp_src=59146,tp_dst=5001 actions=set_field:00:00:00:00:01:cc->eth_dst,output:1
 cookie=0x0, duration=2.848s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.206,nw_dst=10.0.0.208,tp_src=5001,tp_dst=59146 actions=set_field:00:00:00:00:00:d0->eth_dst,output:17
 cookie=0x0, duration=2.522s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.193,nw_dst=10.0.1.191,tp_src=58610,tp_dst=5001 actions=set_field:00:00:00:00:01:bd->eth_dst,output:1
 cookie=0x0, duration=2.506s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.191,nw_dst=10.0.0.193,tp_src=5001,tp_dst=58610 actions=set_field:00:00:00:00:00:c1->eth_dst,output:2
 cookie=0x0, duration=2.460s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.194,nw_dst=10.0.1.192,tp_src=44992,tp_dst=5001 actions=set_field:00:00:00:00:01:be->eth_dst,output:1
 cookie=0x0, duration=2.460s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.192,nw_dst=10.0.0.194,tp_src=5001,tp_dst=44992 actions=set_field:00:00:00:00:00:c2->eth_dst,output:3
 cookie=0x0, duration=2.403s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.201,nw_dst=10.0.1.199,tp_src=49102,tp_dst=5001 actions=set_field:00:00:00:00:01:c5->eth_dst,output:1
 cookie=0x0, duration=2.385s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.199,nw_dst=10.0.0.201,tp_src=5001,tp_dst=49102 actions=set_field:00:00:00:00:00:c9->eth_dst,output:10
 cookie=0x0, duration=2.385s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.195,nw_dst=10.0.1.193,tp_src=42354,tp_dst=5001 actions=set_field:00:00:00:00:01:bf->eth_dst,output:1
 cookie=0x0, duration=2.385s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.193,nw_dst=10.0.0.195,tp_src=5001,tp_dst=42354 actions=set_field:00:00:00:00:00:c3->eth_dst,output:4
 cookie=0x0, duration=2.368s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.200,nw_dst=10.0.1.198,tp_src=37072,tp_dst=5001 actions=set_field:00:00:00:00:01:c4->eth_dst,output:1
 cookie=0x0, duration=2.368s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.198,nw_dst=10.0.0.200,tp_src=5001,tp_dst=37072 actions=set_field:00:00:00:00:00:c8->eth_dst,output:9
 cookie=0x0, duration=2.355s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.198,nw_dst=10.0.1.196,tp_src=50128,tp_dst=5001 actions=set_field:00:00:00:00:01:c2->eth_dst,output:1
 cookie=0x0, duration=2.355s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.196,nw_dst=10.0.0.198,tp_src=5001,tp_dst=50128 actions=set_field:00:00:00:00:00:c6->eth_dst,output:7
 cookie=0x0, duration=2.355s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.196,nw_dst=10.0.1.194,tp_src=46794,tp_dst=5001 actions=set_field:00:00:00:00:01:c0->eth_dst,output:1
 cookie=0x0, duration=2.355s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.194,nw_dst=10.0.0.196,tp_src=5001,tp_dst=46794 actions=set_field:00:00:00:00:00:c4->eth_dst,output:5
 cookie=0x0, duration=2.203s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.0.214,nw_dst=10.0.1.212,tp_src=59040,tp_dst=5001 actions=set_field:00:00:00:00:01:d2->eth_dst,output:1
 cookie=0x0, duration=2.203s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.212,nw_dst=10.0.0.214,tp_src=5001,tp_dst=59040 actions=set_field:00:00:00:00:00:d6->eth_dst,output:23
 cookie=0x0, duration=2.182s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.199,nw_dst=10.0.1.197,tp_src=56620,tp_dst=5001 actions=set_field:00:00:00:00:01:c3->eth_dst,output:1
 cookie=0x0, duration=2.182s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.197,nw_dst=10.0.0.199,tp_src=5001,tp_dst=56620 actions=set_field:00:00:00:00:00:c7->eth_dst,output:8
 cookie=0x0, duration=2.147s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.196,nw_dst=10.0.1.194,tp_src=46786,tp_dst=5001 actions=set_field:00:00:00:00:01:c0->eth_dst,output:1
 cookie=0x0, duration=2.132s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.194,nw_dst=10.0.0.196,tp_src=5001,tp_dst=46786 actions=set_field:00:00:00:00:00:c4->eth_dst,output:5
 cookie=0x0, duration=2.112s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.0.207,nw_dst=10.0.1.205,tp_src=36514,tp_dst=5001 actions=set_field:00:00:00:00:01:cb->eth_dst,output:1
 cookie=0x0, duration=2.112s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.205,nw_dst=10.0.0.207,tp_src=5001,tp_dst=36514 actions=set_field:00:00:00:00:00:cf->eth_dst,output:16
 cookie=0x0, duration=2.049s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.0.209,nw_dst=10.0.1.207,tp_src=56552,tp_dst=5001 actions=set_field:00:00:00:00:01:cd->eth_dst,output:1
 cookie=0x0, duration=2.049s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.207,nw_dst=10.0.0.209,tp_src=5001,tp_dst=56552 actions=set_field:00:00:00:00:00:d1->eth_dst,output:18
 cookie=0x0, duration=1.934s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.197,nw_dst=10.0.1.195,tp_src=50640,tp_dst=5001 actions=set_field:00:00:00:00:01:c1->eth_dst,output:1
 cookie=0x0, duration=1.934s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.195,nw_dst=10.0.0.197,tp_src=5001,tp_dst=50640 actions=set_field:00:00:00:00:00:c5->eth_dst,output:6
 cookie=0x0, duration=1.934s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.0.210,nw_dst=10.0.1.208,tp_src=37940,tp_dst=5001 actions=set_field:00:00:00:00:01:ce->eth_dst,output:1
 cookie=0x0, duration=1.934s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.208,nw_dst=10.0.0.210,tp_src=5001,tp_dst=37940 actions=set_field:00:00:00:00:00:d2->eth_dst,output:19
 cookie=0x0, duration=1.920s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.0.206,nw_dst=10.0.1.204,tp_src=52976,tp_dst=5001 actions=set_field:00:00:00:00:01:ca->eth_dst,output:1
 cookie=0x0, duration=1.920s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.204,nw_dst=10.0.0.206,tp_src=5001,tp_dst=52976 actions=set_field:00:00:00:00:00:ce->eth_dst,output:15
 cookie=0x0, duration=1.830s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.0.202,nw_dst=10.0.1.200,tp_src=58604,tp_dst=5001 actions=set_field:00:00:00:00:01:c6->eth_dst,output:1
 cookie=0x0, duration=1.830s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.200,nw_dst=10.0.0.202,tp_src=5001,tp_dst=58604 actions=set_field:00:00:00:00:00:ca->eth_dst,output:11
 cookie=0x0, duration=1.820s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.0.215,nw_dst=10.0.1.213,tp_src=37550,tp_dst=5001 actions=set_field:00:00:00:00:01:d3->eth_dst,output:1
 cookie=0x0, duration=1.820s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.213,nw_dst=10.0.0.215,tp_src=5001,tp_dst=37550 actions=set_field:00:00:00:00:00:d7->eth_dst,output:24
 cookie=0x0, duration=1.788s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.0.204,nw_dst=10.0.1.202,tp_src=36114,tp_dst=5001 actions=set_field:00:00:00:00:01:c8->eth_dst,output:1
 cookie=0x0, duration=1.788s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.202,nw_dst=10.0.0.204,tp_src=5001,tp_dst=36114 actions=set_field:00:00:00:00:00:cc->eth_dst,output:13
 cookie=0x0, duration=1.776s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.0.211,nw_dst=10.0.1.209,tp_src=42638,tp_dst=5001 actions=set_field:00:00:00:00:01:cf->eth_dst,output:1
 cookie=0x0, duration=1.776s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.209,nw_dst=10.0.0.211,tp_src=5001,tp_dst=42638 actions=set_field:00:00:00:00:00:d3->eth_dst,output:20
 cookie=0x0, duration=1.763s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.0.216,nw_dst=10.0.1.214,tp_src=57412,tp_dst=5001 actions=set_field:00:00:00:00:01:d4->eth_dst,output:1
 cookie=0x0, duration=1.763s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.214,nw_dst=10.0.0.216,tp_src=5001,tp_dst=57412 actions=set_field:00:00:00:00:00:d8->eth_dst,output:25
 cookie=0x0, duration=1.763s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.0.208,nw_dst=10.0.1.206,tp_src=59162,tp_dst=5001 actions=set_field:00:00:00:00:01:cc->eth_dst,output:1
 cookie=0x0, duration=1.750s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.206,nw_dst=10.0.0.208,tp_src=5001,tp_dst=59162 actions=set_field:00:00:00:00:00:d0->eth_dst,output:17
 cookie=0x0, duration=1.660s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.203,nw_dst=10.0.1.201,tp_src=60940,tp_dst=5001 actions=set_field:00:00:00:00:01:c7->eth_dst,output:1
 cookie=0x0, duration=1.660s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.201,nw_dst=10.0.0.203,tp_src=5001,tp_dst=60940 actions=set_field:00:00:00:00:00:cb->eth_dst,output:12
 cookie=0x0, duration=1.641s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.0.205,nw_dst=10.0.1.203,tp_src=50390,tp_dst=5001 actions=set_field:00:00:00:00:01:c9->eth_dst,output:1
 cookie=0x0, duration=1.641s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.203,nw_dst=10.0.0.205,tp_src=5001,tp_dst=50390 actions=set_field:00:00:00:00:00:cd->eth_dst,output:14
 cookie=0x0, duration=1.608s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.0.213,nw_dst=10.0.1.211,tp_src=44066,tp_dst=5001 actions=set_field:00:00:00:00:01:d1->eth_dst,output:1
 cookie=0x0, duration=1.608s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.211,nw_dst=10.0.0.213,tp_src=5001,tp_dst=44066 actions=set_field:00:00:00:00:00:d5->eth_dst,output:22
 cookie=0x0, duration=1.548s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.0.212,nw_dst=10.0.1.210,tp_src=45816,tp_dst=5001 actions=set_field:00:00:00:00:01:d0->eth_dst,output:1
 cookie=0x0, duration=1.533s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.210,nw_dst=10.0.0.212,tp_src=5001,tp_dst=45816 actions=set_field:00:00:00:00:00:d4->eth_dst,output:21
 cookie=0x0, duration=1.381s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.197,nw_dst=10.0.1.195,tp_src=50624,tp_dst=5001 actions=set_field:00:00:00:00:01:c1->eth_dst,output:1
 cookie=0x0, duration=1.381s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.195,nw_dst=10.0.0.197,tp_src=5001,tp_dst=50624 actions=set_field:00:00:00:00:00:c5->eth_dst,output:6
 cookie=0x0, duration=1.300s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.0.211,nw_dst=10.0.1.209,tp_src=42634,tp_dst=5001 actions=set_field:00:00:00:00:01:cf->eth_dst,output:1
 cookie=0x0, duration=1.300s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.209,nw_dst=10.0.0.211,tp_src=5001,tp_dst=42634 actions=set_field:00:00:00:00:00:d3->eth_dst,output:20
 cookie=0x0, duration=1.300s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.0.208,nw_dst=10.0.1.206,tp_src=59160,tp_dst=5001 actions=set_field:00:00:00:00:01:cc->eth_dst,output:1
 cookie=0x0, duration=1.300s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.206,nw_dst=10.0.0.208,tp_src=5001,tp_dst=59160 actions=set_field:00:00:00:00:00:d0->eth_dst,output:17
 cookie=0x0, duration=1.264s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.0.204,nw_dst=10.0.1.202,tp_src=36098,tp_dst=5001 actions=set_field:00:00:00:00:01:c8->eth_dst,output:1
 cookie=0x0, duration=1.264s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.202,nw_dst=10.0.0.204,tp_src=5001,tp_dst=36098 actions=set_field:00:00:00:00:00:cc->eth_dst,output:13
 cookie=0x0, duration=1.092s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.193,nw_dst=10.0.1.191,tp_src=58614,tp_dst=5001 actions=set_field:00:00:00:00:01:bd->eth_dst,output:1
 cookie=0x0, duration=1.092s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.191,nw_dst=10.0.0.193,tp_src=5001,tp_dst=58614 actions=set_field:00:00:00:00:00:c1->eth_dst,output:2
 cookie=0x0, duration=1.077s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.193,nw_dst=10.0.1.191,tp_src=58630,tp_dst=5001 actions=set_field:00:00:00:00:01:bd->eth_dst,output:1
 cookie=0x0, duration=1.077s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.191,nw_dst=10.0.0.193,tp_src=5001,tp_dst=58630 actions=set_field:00:00:00:00:00:c1->eth_dst,output:2
 cookie=0x0, duration=1.021s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.194,nw_dst=10.0.1.192,tp_src=44994,tp_dst=5001 actions=set_field:00:00:00:00:01:be->eth_dst,output:1
 cookie=0x0, duration=1.021s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.192,nw_dst=10.0.0.194,tp_src=5001,tp_dst=44994 actions=set_field:00:00:00:00:00:c2->eth_dst,output:3
 cookie=0x0, duration=1.002s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.194,nw_dst=10.0.1.192,tp_src=45008,tp_dst=5001 actions=set_field:00:00:00:00:01:be->eth_dst,output:1
 cookie=0x0, duration=1.002s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.192,nw_dst=10.0.0.194,tp_src=5001,tp_dst=45008 actions=set_field:00:00:00:00:00:c2->eth_dst,output:3
 cookie=0x0, duration=0.977s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.195,nw_dst=10.0.1.193,tp_src=42368,tp_dst=5001 actions=set_field:00:00:00:00:01:bf->eth_dst,output:1
 cookie=0x0, duration=0.977s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.193,nw_dst=10.0.0.195,tp_src=5001,tp_dst=42368 actions=set_field:00:00:00:00:00:c3->eth_dst,output:4
 cookie=0x0, duration=0.959s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.198,nw_dst=10.0.1.196,tp_src=50136,tp_dst=5001 actions=set_field:00:00:00:00:01:c2->eth_dst,output:1
 cookie=0x0, duration=0.959s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.196,nw_dst=10.0.0.198,tp_src=5001,tp_dst=50136 actions=set_field:00:00:00:00:00:c6->eth_dst,output:7
 cookie=0x0, duration=0.959s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.201,nw_dst=10.0.1.199,tp_src=49114,tp_dst=5001 actions=set_field:00:00:00:00:01:c5->eth_dst,output:1
 cookie=0x0, duration=0.959s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.199,nw_dst=10.0.0.201,tp_src=5001,tp_dst=49114 actions=set_field:00:00:00:00:00:c9->eth_dst,output:10
 cookie=0x0, duration=0.943s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.196,nw_dst=10.0.1.194,tp_src=46802,tp_dst=5001 actions=set_field:00:00:00:00:01:c0->eth_dst,output:1
 cookie=0x0, duration=0.943s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.194,nw_dst=10.0.0.196,tp_src=5001,tp_dst=46802 actions=set_field:00:00:00:00:00:c4->eth_dst,output:5
 cookie=0x0, duration=0.943s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.195,nw_dst=10.0.1.193,tp_src=42380,tp_dst=5001 actions=set_field:00:00:00:00:01:bf->eth_dst,output:1
 cookie=0x0, duration=0.943s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.193,nw_dst=10.0.0.195,tp_src=5001,tp_dst=42380 actions=set_field:00:00:00:00:00:c3->eth_dst,output:4
 cookie=0x0, duration=0.925s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.200,nw_dst=10.0.1.198,tp_src=37084,tp_dst=5001 actions=set_field:00:00:00:00:01:c4->eth_dst,output:1
 cookie=0x0, duration=0.925s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.198,nw_dst=10.0.0.200,tp_src=5001,tp_dst=37084 actions=set_field:00:00:00:00:00:c8->eth_dst,output:9
 cookie=0x0, duration=0.925s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.198,nw_dst=10.0.1.196,tp_src=50138,tp_dst=5001 actions=set_field:00:00:00:00:01:c2->eth_dst,output:1
 cookie=0x0, duration=0.902s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.196,nw_dst=10.0.0.198,tp_src=5001,tp_dst=50138 actions=set_field:00:00:00:00:00:c6->eth_dst,output:7
 cookie=0x0, duration=0.902s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.201,nw_dst=10.0.1.199,tp_src=49120,tp_dst=5001 actions=set_field:00:00:00:00:01:c5->eth_dst,output:1
 cookie=0x0, duration=0.902s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.199,nw_dst=10.0.0.201,tp_src=5001,tp_dst=49120 actions=set_field:00:00:00:00:00:c9->eth_dst,output:10
 cookie=0x0, duration=0.898s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.196,nw_dst=10.0.1.194,tp_src=46810,tp_dst=5001 actions=set_field:00:00:00:00:01:c0->eth_dst,output:1
 cookie=0x0, duration=0.898s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.194,nw_dst=10.0.0.196,tp_src=5001,tp_dst=46810 actions=set_field:00:00:00:00:00:c4->eth_dst,output:5
 cookie=0x0, duration=0.898s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.200,nw_dst=10.0.1.198,tp_src=37098,tp_dst=5001 actions=set_field:00:00:00:00:01:c4->eth_dst,output:1
 cookie=0x0, duration=0.881s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.198,nw_dst=10.0.0.200,tp_src=5001,tp_dst=37098 actions=set_field:00:00:00:00:00:c8->eth_dst,output:9
 cookie=0x0, duration=0.779s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.199,nw_dst=10.0.1.197,tp_src=56636,tp_dst=5001 actions=set_field:00:00:00:00:01:c3->eth_dst,output:1
 cookie=0x0, duration=0.762s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.197,nw_dst=10.0.0.199,tp_src=5001,tp_dst=56636 actions=set_field:00:00:00:00:00:c7->eth_dst,output:8
