=== OVS Snapshot: mid_churn @ 2026-04-19T23:19:05,111098632-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=6784.210s, table=0, n_packets=4964, n_bytes=297840, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=9.504s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.99,nw_dst=10.0.1.97,tp_src=46696,tp_dst=5001 actions=set_field:00:00:00:00:01:5f->eth_dst,output:16
 cookie=0x0, duration=1.770s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.82,nw_dst=10.0.0.84,tp_src=5001,tp_dst=50630 actions=set_field:00:00:00:00:00:54->eth_dst,output:13
 cookie=0x0, duration=1.696s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.78,nw_dst=10.0.1.76,tp_src=54732,tp_dst=5001 actions=set_field:00:00:00:00:01:4a->eth_dst,output:1
 cookie=0x0, duration=1.696s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.76,nw_dst=10.0.0.78,tp_src=5001,tp_dst=54732 actions=set_field:00:00:00:00:00:4e->eth_dst,output:7
 cookie=0x0, duration=1.666s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.0.91,nw_dst=10.0.1.89,tp_src=56910,tp_dst=5001 actions=set_field:00:00:00:00:01:57->eth_dst,output:1
 cookie=0x0, duration=1.666s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.89,nw_dst=10.0.0.91,tp_src=5001,tp_dst=56910 actions=set_field:00:00:00:00:00:5b->eth_dst,output:20
 cookie=0x0, duration=1.646s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.0.94,nw_dst=10.0.1.92,tp_src=53124,tp_dst=5001 actions=set_field:00:00:00:00:01:5a->eth_dst,output:1
 cookie=0x0, duration=1.646s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.92,nw_dst=10.0.0.94,tp_src=5001,tp_dst=53124 actions=set_field:00:00:00:00:00:5e->eth_dst,output:23
 cookie=0x0, duration=1.548s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.0.82,nw_dst=10.0.1.80,tp_src=39128,tp_dst=5001 actions=set_field:00:00:00:00:01:4e->eth_dst,output:1
 cookie=0x0, duration=1.548s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.80,nw_dst=10.0.0.82,tp_src=5001,tp_dst=39128 actions=set_field:00:00:00:00:00:52->eth_dst,output:11
 cookie=0x0, duration=1.366s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.0.89,nw_dst=10.0.1.87,tp_src=56780,tp_dst=5001 actions=set_field:00:00:00:00:01:55->eth_dst,output:1
 cookie=0x0, duration=1.366s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.87,nw_dst=10.0.0.89,tp_src=5001,tp_dst=56780 actions=set_field:00:00:00:00:00:59->eth_dst,output:18
 cookie=0x0, duration=1.354s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.0.89,nw_dst=10.0.1.87,tp_src=56788,tp_dst=5001 actions=set_field:00:00:00:00:01:55->eth_dst,output:1
 cookie=0x0, duration=1.354s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.87,nw_dst=10.0.0.89,tp_src=5001,tp_dst=56788 actions=set_field:00:00:00:00:00:59->eth_dst,output:18
 cookie=0x0, duration=1.324s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.80,nw_dst=10.0.1.78,tp_src=43456,tp_dst=5001 actions=set_field:00:00:00:00:01:4c->eth_dst,output:1
 cookie=0x0, duration=1.324s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.78,nw_dst=10.0.0.80,tp_src=5001,tp_dst=43456 actions=set_field:00:00:00:00:00:50->eth_dst,output:9
 cookie=0x0, duration=1.304s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.0.87,nw_dst=10.0.1.85,tp_src=34774,tp_dst=5001 actions=set_field:00:00:00:00:01:53->eth_dst,output:1
 cookie=0x0, duration=1.304s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.85,nw_dst=10.0.0.87,tp_src=5001,tp_dst=34774 actions=set_field:00:00:00:00:00:57->eth_dst,output:16
 cookie=0x0, duration=1.304s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.0.87,nw_dst=10.0.1.85,tp_src=34776,tp_dst=5001 actions=set_field:00:00:00:00:01:53->eth_dst,output:1
 cookie=0x0, duration=1.284s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.85,nw_dst=10.0.0.87,tp_src=5001,tp_dst=34776 actions=set_field:00:00:00:00:00:57->eth_dst,output:16
 cookie=0x0, duration=1.284s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.0.96,nw_dst=10.0.1.94,tp_src=50176,tp_dst=5001 actions=set_field:00:00:00:00:01:5c->eth_dst,output:1
 cookie=0x0, duration=1.284s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.94,nw_dst=10.0.0.96,tp_src=5001,tp_dst=50176 actions=set_field:00:00:00:00:00:60->eth_dst,output:25
 cookie=0x0, duration=1.272s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.0.86,nw_dst=10.0.1.84,tp_src=54402,tp_dst=5001 actions=set_field:00:00:00:00:01:52->eth_dst,output:1
 cookie=0x0, duration=1.272s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.84,nw_dst=10.0.0.86,tp_src=5001,tp_dst=54402 actions=set_field:00:00:00:00:00:56->eth_dst,output:15
 cookie=0x0, duration=1.253s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.0.86,nw_dst=10.0.1.84,tp_src=54410,tp_dst=5001 actions=set_field:00:00:00:00:01:52->eth_dst,output:1
 cookie=0x0, duration=1.253s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.84,nw_dst=10.0.0.86,tp_src=5001,tp_dst=54410 actions=set_field:00:00:00:00:00:56->eth_dst,output:15
 cookie=0x0, duration=1.253s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.0.96,nw_dst=10.0.1.94,tp_src=50178,tp_dst=5001 actions=set_field:00:00:00:00:01:5c->eth_dst,output:1
 cookie=0x0, duration=1.253s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.94,nw_dst=10.0.0.96,tp_src=5001,tp_dst=50178 actions=set_field:00:00:00:00:00:60->eth_dst,output:25
 cookie=0x0, duration=1.218s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.0.92,nw_dst=10.0.1.90,tp_src=52718,tp_dst=5001 actions=set_field:00:00:00:00:01:58->eth_dst,output:1
 cookie=0x0, duration=1.218s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.90,nw_dst=10.0.0.92,tp_src=5001,tp_dst=52718 actions=set_field:00:00:00:00:00:5c->eth_dst,output:21
 cookie=0x0, duration=1.197s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.0.95,nw_dst=10.0.1.93,tp_src=43326,tp_dst=5001 actions=set_field:00:00:00:00:01:5b->eth_dst,output:1
 cookie=0x0, duration=1.197s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.93,nw_dst=10.0.0.95,tp_src=5001,tp_dst=43326 actions=set_field:00:00:00:00:00:5f->eth_dst,output:24
 cookie=0x0, duration=1.182s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.81,nw_dst=10.0.1.79,tp_src=55846,tp_dst=5001 actions=set_field:00:00:00:00:01:4d->eth_dst,output:1
 cookie=0x0, duration=1.182s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.79,nw_dst=10.0.0.81,tp_src=5001,tp_dst=55846 actions=set_field:00:00:00:00:00:51->eth_dst,output:10
 cookie=0x0, duration=1.167s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.75,nw_dst=10.0.1.73,tp_src=59110,tp_dst=5001 actions=set_field:00:00:00:00:01:47->eth_dst,output:1
 cookie=0x0, duration=1.167s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.73,nw_dst=10.0.0.75,tp_src=5001,tp_dst=59110 actions=set_field:00:00:00:00:00:4b->eth_dst,output:4
 cookie=0x0, duration=1.167s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.81,nw_dst=10.0.1.79,tp_src=55858,tp_dst=5001 actions=set_field:00:00:00:00:01:4d->eth_dst,output:1
 cookie=0x0, duration=1.167s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.79,nw_dst=10.0.0.81,tp_src=5001,tp_dst=55858 actions=set_field:00:00:00:00:00:51->eth_dst,output:10
 cookie=0x0, duration=1.148s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.75,nw_dst=10.0.1.73,tp_src=59116,tp_dst=5001 actions=set_field:00:00:00:00:01:47->eth_dst,output:1
 cookie=0x0, duration=1.148s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.73,nw_dst=10.0.0.75,tp_src=5001,tp_dst=59116 actions=set_field:00:00:00:00:00:4b->eth_dst,output:4
 cookie=0x0, duration=1.134s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.0.92,nw_dst=10.0.1.90,tp_src=52720,tp_dst=5001 actions=set_field:00:00:00:00:01:58->eth_dst,output:1
 cookie=0x0, duration=1.134s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.90,nw_dst=10.0.0.92,tp_src=5001,tp_dst=52720 actions=set_field:00:00:00:00:00:5c->eth_dst,output:21
 cookie=0x0, duration=1.134s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.0.95,nw_dst=10.0.1.93,tp_src=43328,tp_dst=5001 actions=set_field:00:00:00:00:01:5b->eth_dst,output:1
 cookie=0x0, duration=1.134s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.93,nw_dst=10.0.0.95,tp_src=5001,tp_dst=43328 actions=set_field:00:00:00:00:00:5f->eth_dst,output:24
 cookie=0x0, duration=1.088s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.73,nw_dst=10.0.1.71,tp_src=35698,tp_dst=5001 actions=set_field:00:00:00:00:01:45->eth_dst,output:1
 cookie=0x0, duration=1.088s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.71,nw_dst=10.0.0.73,tp_src=5001,tp_dst=35698 actions=set_field:00:00:00:00:00:49->eth_dst,output:2
 cookie=0x0, duration=1.088s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.73,nw_dst=10.0.1.71,tp_src=35704,tp_dst=5001 actions=set_field:00:00:00:00:01:45->eth_dst,output:1
 cookie=0x0, duration=1.088s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.71,nw_dst=10.0.0.73,tp_src=5001,tp_dst=35704 actions=set_field:00:00:00:00:00:49->eth_dst,output:2
 cookie=0x0, duration=1.046s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.0.88,nw_dst=10.0.1.86,tp_src=53284,tp_dst=5001 actions=set_field:00:00:00:00:01:54->eth_dst,output:1
 cookie=0x0, duration=1.046s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.86,nw_dst=10.0.0.88,tp_src=5001,tp_dst=53284 actions=set_field:00:00:00:00:00:58->eth_dst,output:17
 cookie=0x0, duration=1.046s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.77,nw_dst=10.0.1.75,tp_src=42212,tp_dst=5001 actions=set_field:00:00:00:00:01:49->eth_dst,output:1
 cookie=0x0, duration=1.046s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.75,nw_dst=10.0.0.77,tp_src=5001,tp_dst=42212 actions=set_field:00:00:00:00:00:4d->eth_dst,output:6
 cookie=0x0, duration=1.046s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.0.88,nw_dst=10.0.1.86,tp_src=53296,tp_dst=5001 actions=set_field:00:00:00:00:01:54->eth_dst,output:1
 cookie=0x0, duration=1.025s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.86,nw_dst=10.0.0.88,tp_src=5001,tp_dst=53296 actions=set_field:00:00:00:00:00:58->eth_dst,output:17
 cookie=0x0, duration=1.025s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.77,nw_dst=10.0.1.75,tp_src=42226,tp_dst=5001 actions=set_field:00:00:00:00:01:49->eth_dst,output:1
 cookie=0x0, duration=1.025s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.75,nw_dst=10.0.0.77,tp_src=5001,tp_dst=42226 actions=set_field:00:00:00:00:00:4d->eth_dst,output:6
 cookie=0x0, duration=1.025s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.0.90,nw_dst=10.0.1.88,tp_src=48000,tp_dst=5001 actions=set_field:00:00:00:00:01:56->eth_dst,output:1
 cookie=0x0, duration=1.025s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.88,nw_dst=10.0.0.90,tp_src=5001,tp_dst=48000 actions=set_field:00:00:00:00:00:5a->eth_dst,output:19
 cookie=0x0, duration=1.025s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.0.85,nw_dst=10.0.1.83,tp_src=44786,tp_dst=5001 actions=set_field:00:00:00:00:01:51->eth_dst,output:1
 cookie=0x0, duration=1.007s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.83,nw_dst=10.0.0.85,tp_src=5001,tp_dst=44786 actions=set_field:00:00:00:00:00:55->eth_dst,output:14
 cookie=0x0, duration=1.007s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.0.90,nw_dst=10.0.1.88,tp_src=48016,tp_dst=5001 actions=set_field:00:00:00:00:01:56->eth_dst,output:1
 cookie=0x0, duration=1.007s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.88,nw_dst=10.0.0.90,tp_src=5001,tp_dst=48016 actions=set_field:00:00:00:00:00:5a->eth_dst,output:19
 cookie=0x0, duration=1.007s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.0.85,nw_dst=10.0.1.83,tp_src=44792,tp_dst=5001 actions=set_field:00:00:00:00:01:51->eth_dst,output:1
 cookie=0x0, duration=1.007s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.83,nw_dst=10.0.0.85,tp_src=5001,tp_dst=44792 actions=set_field:00:00:00:00:00:55->eth_dst,output:14
 cookie=0x0, duration=0.946s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.0.93,nw_dst=10.0.1.91,tp_src=40842,tp_dst=5001 actions=set_field:00:00:00:00:01:59->eth_dst,output:1
 cookie=0x0, duration=0.946s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.91,nw_dst=10.0.0.93,tp_src=5001,tp_dst=40842 actions=set_field:00:00:00:00:00:5d->eth_dst,output:22
 cookie=0x0, duration=0.946s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.80,nw_dst=10.0.1.78,tp_src=43478,tp_dst=5001 actions=set_field:00:00:00:00:01:4c->eth_dst,output:1
 cookie=0x0, duration=0.930s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.78,nw_dst=10.0.0.80,tp_src=5001,tp_dst=43478 actions=set_field:00:00:00:00:00:50->eth_dst,output:9
 cookie=0x0, duration=0.930s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.80,nw_dst=10.0.1.78,tp_src=43488,tp_dst=5001 actions=set_field:00:00:00:00:01:4c->eth_dst,output:1
 cookie=0x0, duration=0.930s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.78,nw_dst=10.0.0.80,tp_src=5001,tp_dst=43488 actions=set_field:00:00:00:00:00:50->eth_dst,output:9
 cookie=0x0, duration=0.930s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.0.93,nw_dst=10.0.1.91,tp_src=40854,tp_dst=5001 actions=set_field:00:00:00:00:01:59->eth_dst,output:1
 cookie=0x0, duration=0.930s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.91,nw_dst=10.0.0.93,tp_src=5001,tp_dst=40854 actions=set_field:00:00:00:00:00:5d->eth_dst,output:22
 cookie=0x0, duration=0.607s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.76,nw_dst=10.0.1.74,tp_src=56420,tp_dst=5001 actions=set_field:00:00:00:00:01:48->eth_dst,output:1
 cookie=0x0, duration=0.607s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.74,nw_dst=10.0.0.76,tp_src=5001,tp_dst=56420 actions=set_field:00:00:00:00:00:4c->eth_dst,output:5
 cookie=0x0, duration=0.589s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.83,nw_dst=10.0.1.81,tp_src=60452,tp_dst=5001 actions=set_field:00:00:00:00:01:4f->eth_dst,output:1
 cookie=0x0, duration=0.574s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.81,nw_dst=10.0.0.83,tp_src=5001,tp_dst=60452 actions=set_field:00:00:00:00:00:53->eth_dst,output:12
 cookie=0x0, duration=0.534s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.0.84,nw_dst=10.0.1.82,tp_src=50614,tp_dst=5001 actions=set_field:00:00:00:00:01:50->eth_dst,output:1
 cookie=0x0, duration=0.534s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.82,nw_dst=10.0.0.84,tp_src=5001,tp_dst=50614 actions=set_field:00:00:00:00:00:54->eth_dst,output:13
 cookie=0x0, duration=0.427s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.79,nw_dst=10.0.1.77,tp_src=50952,tp_dst=5001 actions=set_field:00:00:00:00:01:4b->eth_dst,output:1
 cookie=0x0, duration=0.427s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.77,nw_dst=10.0.0.79,tp_src=5001,tp_dst=50952 actions=set_field:00:00:00:00:00:4f->eth_dst,output:8
 cookie=0x0, duration=0.410s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.79,nw_dst=10.0.1.77,tp_src=50968,tp_dst=5001 actions=set_field:00:00:00:00:01:4b->eth_dst,output:1
 cookie=0x0, duration=0.410s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.77,nw_dst=10.0.0.79,tp_src=5001,tp_dst=50968 actions=set_field:00:00:00:00:00:4f->eth_dst,output:8
 cookie=0x0, duration=0.410s, table=0, n_packets=3, n_bytes=162, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.74,nw_dst=10.0.1.72,tp_src=37906,tp_dst=5001 actions=set_field:00:00:00:00:01:46->eth_dst,output:1
 cookie=0x0, duration=0.391s, table=0, n_packets=3, n_bytes=222, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.72,nw_dst=10.0.0.74,tp_src=5001,tp_dst=37906 actions=set_field:00:00:00:00:00:4a->eth_dst,output:3
 cookie=0x0, duration=0.391s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.76,nw_dst=10.0.1.74,tp_src=56438,tp_dst=5001 actions=set_field:00:00:00:00:01:48->eth_dst,output:1
 cookie=0x0, duration=0.391s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.74,nw_dst=10.0.0.76,tp_src=5001,tp_dst=56438 actions=set_field:00:00:00:00:00:4c->eth_dst,output:5
 cookie=0x0, duration=0.372s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.83,nw_dst=10.0.1.81,tp_src=60478,tp_dst=5001 actions=set_field:00:00:00:00:01:4f->eth_dst,output:1
 cookie=0x0, duration=0.372s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.81,nw_dst=10.0.0.83,tp_src=5001,tp_dst=60478 actions=set_field:00:00:00:00:00:53->eth_dst,output:12
 cookie=0x0, duration=0.357s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.76,nw_dst=10.0.1.74,tp_src=56444,tp_dst=5001 actions=set_field:00:00:00:00:01:48->eth_dst,output:1
 cookie=0x0, duration=0.357s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.74,nw_dst=10.0.0.76,tp_src=5001,tp_dst=56444 actions=set_field:00:00:00:00:00:4c->eth_dst,output:5
 cookie=0x0, duration=0.357s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.74,nw_dst=10.0.1.72,tp_src=37920,tp_dst=5001 actions=set_field:00:00:00:00:01:46->eth_dst,output:1
 cookie=0x0, duration=0.357s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.72,nw_dst=10.0.0.74,tp_src=5001,tp_dst=37920 actions=set_field:00:00:00:00:00:4a->eth_dst,output:3
 cookie=0x0, duration=0.343s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.83,nw_dst=10.0.1.81,tp_src=60480,tp_dst=5001 actions=set_field:00:00:00:00:01:4f->eth_dst,output:1
 cookie=0x0, duration=0.343s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.81,nw_dst=10.0.0.83,tp_src=5001,tp_dst=60480 actions=set_field:00:00:00:00:00:53->eth_dst,output:12
 cookie=0x0, duration=0.295s, table=0, n_packets=2, n_bytes=108, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.0.84,nw_dst=10.0.1.82,tp_src=50646,tp_dst=5001 actions=set_field:00:00:00:00:01:50->eth_dst,output:1
 cookie=0x0, duration=0.295s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.82,nw_dst=10.0.0.84,tp_src=5001,tp_dst=50646 actions=set_field:00:00:00:00:00:54->eth_dst,output:13
 cookie=0x0, duration=0.295s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.0.84,nw_dst=10.0.1.82,tp_src=50654,tp_dst=5001 actions=set_field:00:00:00:00:01:50->eth_dst,output:1
 cookie=0x0, duration=0.284s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.82,nw_dst=10.0.0.84,tp_src=5001,tp_dst=50654 actions=set_field:00:00:00:00:00:54->eth_dst,output:13
 cookie=0x0, duration=0.230s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.0.94,nw_dst=10.0.1.92,tp_src=53140,tp_dst=5001 actions=set_field:00:00:00:00:01:5a->eth_dst,output:1
 cookie=0x0, duration=0.230s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.92,nw_dst=10.0.0.94,tp_src=5001,tp_dst=53140 actions=set_field:00:00:00:00:00:5e->eth_dst,output:23
 cookie=0x0, duration=0.230s, table=0, n_packets=1, n_bytes=54, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.0.91,nw_dst=10.0.1.89,tp_src=56926,tp_dst=5001 actions=set_field:00:00:00:00:01:57->eth_dst,output:1
 cookie=0x0, duration=0.230s, table=0, n_packets=1, n_bytes=74, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.89,nw_dst=10.0.0.91,tp_src=5001,tp_dst=56926 actions=set_field:00:00:00:00:00:5b->eth_dst,output:20
